gvkey,comp_name,mkvalt,profitability,sales_growth
175308,Sucampo Pharmaceuticals Inc.,629.4338,0.2938068427890862,0.2885907538451238
175361,NEULION INC.,233.4551,0.1110714341163502,0.2854035283787022
175404,FIRST SOLAR INC.,4472.388,0.19805419754738912,0.025030303817872742
175424, Oculus Innovative Sciences Inc.,12.6378,-0.4623935325537751,0.013608428446005185
175488,Pegasi Energy Resources Corporation.,11.2862,-2.4945,0.06553010122535953
175523,Globalstar Inc.,2745.567,-0.11452966779179252,0.0888999044867067
175532,WESTERN CAPITAL RESOURCES INC.,19.7934,0.11844946025515213,0.239320137431968
175545, CrowdGather Inc.,8.1278,-1.7666666666666668,0.5614834092387768
175607,Southern National Bancorp of Virginia Inc,138.5408,0.4461530817578814,0.08624551366813282
175686,Primoris Services Corp,1198.2776,0.07842703027618718,0.07302362901317737
175741,EXTERRAN PARTNERS L.P.,1203.4124,0.4517396512436407,0.2463421801700154
175900,Sally Beauty Holdings Inc.,4233.2632,0.15789618110892825,0.036243559191390114
175978,HANSEN MEDICAL INC,74.067,-2.156860733521416,0.1479802143446003
176017,ATHERSYS INC NEW,122.7771,-17.653727664818238,-0.3342904019688269
176022,Emergent BioSolutions Inc.,1026.8433,0.23846464861886799,0.4393131784680808
176035,NETLIST INC,30.7085,-0.6732482417296171,-0.16717285664699755
176199,WaferGen Bio-systems Inc.,17.655,-1.8216963839360103,3.598467432950192
176343,Clean Energy Fuels Corp.,450.564,-0.00774700424301767,0.21693737144478287
176346, PROFIRE ENERGY INC,71.8187,0.18960901932433225,0.4460612567811937
176362, AeroVironment Inc,596.864,0.05172746127572301,0.03057174527121265
176375,Park Sterling Corp,329.721,0.4325843828715365,0.06960804388356623
176592,HFF Inc.,1353.3938,0.223240154208087,0.1977278159755909
176595,Fortress Investment Group LLC,1672.4507,0.17410091637290082,0.4322856512696218
176602,Enstar Group LTD,2935.6409,0.3060463027491021,1.0633194901217085
176636,Imprimis Pharmaceuticals Inc.,69.435,-6.060843373493976,165.0
176639,Horsehead Holding Corp,802.8818,0.033048638908042306,0.027155515730784563
176701,Interactive Brokers Group Inc.,1705.0727,0.536125742684313,-0.010916248470554836
176703,ESSA Bancorp Inc.,130.967,0.37961444868232574,-0.02000811825592796
176752,Location Based Technologies Inc.,2.0493,-2.1684272300469485,-0.11157455683003126
176766,TFS Financial CORP,4319.6996,0.41178161499203203,-0.03844437978857518
176782,GLU MOBILE INC,417.9786,0.05625464942235129,1.112864893526365
176840,RING ENERGY INC.,270.207,0.6440967208380373,2.6922256688639017
176861,Orexigen Therapeutics Inc.,748.1737,-0.5473784694079717,15.1963243873979
176928,BROADRIDGE FINANCIAL SOLUTIONS INC.,4975.98,0.19026583268178265,0.052328451538588006
176973,GREENLIGHT CAPITAL RE LTD.,1220.6203,0.23696639761288105,-0.3762451165812082
177099,Monotype Imaging Holdings Inc.,1137.8048,0.34324661246612465,0.10728346456692917
177108,Cinemark Holdings Inc.,4116.606,0.21489118725233064,-0.020837200426107042
177109,CAI International Inc.,482.2816,0.7701373673989077,0.059377133306654624
177127,ShoreTel Inc,409.6125,0.05625794603757593,0.08371738485630352
177216, PENNANTPARK INVESTMENT CORP,819.2646,0.6759679861561756,0.1451395662068644
177228,NovaBay Pharmaceuticals Inc.,32.5395,-15.793168880455408,-0.6968651136036813
177255,JMP Group Inc.,161.6659,0.267165842783755,0.13397302733537786
177264,Covidien plc,39098.0215,0.28201519842386713,0.04142647777235009
177267,TE Connectivity Ltd.,22541.0142,0.1981023576768257,0.04759036144578288
177367,ChromaDex Corp.,92.7438,-0.3135244563442826,0.5070367089853365
177429,SOLERA HOLDINGS INC,4603.2668,0.3818258430665104,0.17796857904100086
177782,BlackRock Kelso Capital CORP,611.2936,0.5576559686946688,0.021211614726573517
177921,TIANYIN PHARMACEUTICAL CO. INC.,21.1918,0.11324240146063795,-0.3102962962962963
177924,PharMerica CORP,623.5367,0.065083135391924,0.0777063541725922
177949,COPsync Inc.,84.7778,-0.6045685279187817,0.2505289885738469
178201,Vitamin Shoppe Inc.,1459.7804,0.12162440665893955,0.11547639518919615
178494,Remark Media Inc.,58.2996,-9.102285092491838,-0.1025390625
178644, TECHPRECISION CORP,2.5854,-0.07596116930839686,-0.13456426808429844
178684,Vanguard Natural Resources LLC,1263.951,0.4176584418797941,0.7339011317832187
178876,Plastic2Oil Inc.,9.8926,-74.1551724137931,-0.9163059163059164
178943,ENTROPIC COMMUNICATIONS INC,229.9871,-0.2716275525913401,-0.2612308000740238
179177,Juhl Energy Inc,7.285,0.026725113122171944,-0.06337328653731544
179221, INFRAX SYSTEMS INC.,1.4156,-3.518248175182481,0.17094017094017078
179454,DecisionPoint Systems Inc.,4.8374,0.04243485266321693,0.06350095564489555
179507,TRXADE GROUP INC.,53.1573,-0.9538770053475936,-1.0
179707,CNL LIFESTYLE PROPERTIES INC,32.5184,-0.0028463991871919892,-0.27236109285119525
179886, FIRMA HOLDINGS CORP.,19.7467,-136.81904761904758,-0.34375
180249,Highpower International Inc.,74.9725,0.04892309365821821,0.10717350395182512
180345,Research Solutions Inc.,21.12,-0.03474597138245192,-0.19666366293764687
180363,ALIMERA SCIENCES INC,245.5328,-3.8333135462424313,3.4994658119658113
181445,6D Global Technologies Inc,556.2277,0.048821834209188,1.00169664065151
183377,FORTINET INC,5103.1424,0.1087226298217466,0.25201975631280504
183593,OMEROS CORP,847.1043,-129.28014842300556,-0.663125
184046,AVEO PHARMACEUTICALS INC,43.9332,-1.7933565083043643,13.016241299303946
184077,MRI INTERVENTIONS INC.,62.1563,-2.5754716981132075,-0.0831849402187741
184258,DOUGLAS DYNAMICS INC,477.5247,0.28408196078560577,0.561913338822561
184392,GREEN DOT CORP,1047.9815,0.17064858898316354,0.04869242932179962
184526,Primo Water Corp,106.20700000000001,0.08371738680611726,0.16569636768301366
184551,MAXLINEAR INC,280.9205,-0.02636125969108721,0.11254868528826713
184604,ALPHA & OMEGA SEMICONDUCTOR Ltd,243.8381,0.0870203476035848,-0.057240484121433226
184673, RealD Inc.,645.0509,0.1964481258755804,-0.17954264834315434
184702,NEOPHOTONICS CORP,110.7018,0.007253974008498351,0.08480311222284431
184715,TANGOE INC,503.2316,0.07283646152977277,0.12472341912192865
184717,AMYRIS INC.,163.1973,-1.8499560937283357,0.05240886208322193
184797,REALPAGE INC,1735.6525,0.07988609594340391,0.0653396148407197
184826,Granite Falls Energy LLC,120.9,0.2245485205429383,0.34294358347352305
185532,Targa Resources Corp.,4469.2652,0.11560378343875125,0.3142922513727884
185549,American Assets Trust Inc.,,0.3222079145125022,0.019396171705099663
185569,Oconee Federal Financial Corp.,91.2391,0.5670641931684335,-0.05679766699069555
185645,GNC HOLDINGS INC.,4148.2116,0.1889352866306387,-0.006521669705600752
185703,DEMAND MEDIA INC.,120.8149,0.0909707763775235,-0.5630261684043001
185824,BankUnited Inc.,2945.0033,0.5231135983150307,0.1272614156926566
186045,Sagent Pharmaceuticals Inc.,802.9425,0.09459492102711338,0.18399591419816155
186084,Franklin Financial Corp,201.9743,0.4095704842228663,0.3429689720770559
186158,JetPay Corp,29.669,0.06460968098783149,0.08225206277301411
186180,VOC Energy Trust,90.78,0.9730215270249344,0.10281810418445758
186206,TESORO LOGISTICS LP,4715.4151,0.4966666666666666,0.9641477562885464
186276,Kosmos Energy Ltd.,3245.9903,0.6157485246127656,0.005480420858728463
186290,Wolverine Bancorp Inc.,50.4627,0.4054883663822211,0.05930935813227545
186308,RPX Corp,744.9744,0.7189889525131588,0.09191845189975713
186310,HUNTINGTON INGALLS INDUSTRIES INC.,5431.818,0.13540319103061665,0.02008797653958938
186342,LINKEDIN CORP,28723.3978,0.12307781754460925,0.4515549100615288
186428,EverBank Financial Corp,2357.3217,0.3800763020935457,-0.11388756280731414
186497,Lantheus Medical Imaging Inc.,,0.20170092838196285,0.06319975182605231
186501, NGL Energy Partners LP,2877.7982,0.02102081905804748,0.7323004793967056
186714,HOMEAWAY INC,2814.6567,0.15862584552849168,0.2893973546057742
186893,PennantPark Floating Rate Capital Ltd.,205.2944,0.6858281723547238,0.6088615645537421
186903,SMTP Inc.,33.1238,0.058141085478063737,0.3032672923183872
186993,GSV Capital Corp.,166.7316,-90.77419354838707,2.7959183673469385
186994,Swisher Hygiene Inc.,32.9344,-0.07436118437011308,-0.09327149863352158
187112,Berkshire Homes Inc.,102.18,0.040179405718557284,-1.0
187436,AF OCEAN INVESTMENT MANAGEMENT Co,393.98699999999997,-9.222727272727274,-0.6239316239316239
187490,IMPERVA INC,1329.4199,-0.31418206206938604,0.19055742274551912
187548,Midwest Energy Emissions Corp.,24.5391,-2.1832498210450964,0.6750599520383691
187607,SILVER SPRING NETWORKS INC,413.5927,-0.4143908661285601,-0.4147672689669519
187631,MERRIMACK PHARMACEUTICALS INC,1205.6761,-0.6008018996457627,1.1503369187628176
187698,Bonanza Creek Energy Inc.,990.888,0.3245117993387429,0.3242141942824637
187956,MIX 1 LIFE INC.,62.3462,-740.5,-1.0
192458,TALMER BANCORP INC.,990.2693,0.3864957664443526,-0.03884233261339098
233491, MAGNACHIP SEMICONDUCTOR Corp,442.3874,0.005774700738164872,-0.048978652286846384
260778,WELLCARE HEALTH PLANS INC.,3603.5828,0.02386592489139577,0.3602052918271603
260893,BLACKBAUD INC,2003.2841,0.18159579296362305,0.1303010436205254
264387, ANGIODYNAMICS INC,576.2271,0.1403153645002156,0.007756224871270367
264395,GREENHILL & CO INC,1224.5932,0.26136305834308265,-0.041504151111606435
264397,CARDTRONICS INC,1719.2020000000002,0.2249699238069777,0.2034658853649689
264416,Ultra Clean Holdings Inc.,274.3354,0.06786942412004096,0.1638094508830643
264510,BIMINI CAPITAL MANAGEMENT INC.,23.4764,0.8197315096251268,4.164159581425769
264708,CABELAS INC,3747.312,0.12312941208723426,0.014247541298127997
264713,INFOSONICS Corp,15.6502,0.00803838484546361,0.27045784404274964
265008,21st Century Oncology Holdings Inc.,,0.12354177911229496,0.3936180612505365
265188,WYNN LAS VEGAS LLC,,0.2746256317826191,0.03575439768087785
266160,Citizens Community Bancorp Inc.,45.728,0.3404859922037233,-0.0064070078911170345
266214,COHEN & STEERS INC,1884.8894,0.4031579886218122,0.05448536006153582
266319,MMRGlobal Inc.,8.5186,-1.2077519379844959,3.3952299829642247
271794,HeartWare International Inc.,1259.7651,-0.03014151282235471,0.33901475984590923
271987,Sunshine Heart Inc.,72.0079,-86.47457627118645,4.0
274165,GLOBE SPECIALTY METALS INC,1532.5042,0.10352183864073207,-0.006247772424262443
275264,Akers Biosciences Inc,19.7705,-0.6451321436638807,0.237283398546674
276731,Planet Payment Inc,114.7702,0.17186345500221664,0.01724434136494435
